,id_chamado,id_origem_ocorrencia,data_inicio,data_fim,id_bairro,id_territorialidade,id_logradouro,numero_logradouro,id_unidade_organizacional,nome_unidade_organizacional,id_unidade_organizacional_mae,unidade_organizacional_ouvidoria,categoria,id_tipo,tipo,id_subtipo,subtipo,status,longitude,latitude,data_alvo_finalizacao,data_alvo_diagnostico,data_real_diagnostico,tempo_prazo,prazo_unidade,prazo_tipo,dentro_prazo,situacao,tipo_situacao,justificativa_status,reclamacoes,data_particao
866,4533994,1,2014-08-06 18:39:28,2014-09-04 14:59:21,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-05 18:39:00,2014-09-05 18:39:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
867,4634909,1,2014-08-28 16:30:49,2014-09-22 18:13:29,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-27 16:30:00,2014-09-27 16:30:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
868,4617167,1,2014-08-25 16:38:55,2014-09-24 14:48:15,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-24 16:38:00,2014-09-24 16:38:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
869,4616082,1,2014-08-25 14:17:48,2014-09-24 12:39:30,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-24 14:17:00,2014-09-24 14:17:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
870,4595302,1,2014-08-20 16:28:48,2014-09-18 16:59:04,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-19 16:28:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
871,4559784,1,2014-08-12 21:48:27,2014-09-11 20:27:09,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-11 21:48:00,2014-09-11 21:48:00,,,D,F,No prazo,Encerrado,Atendido,,1,2014-08-01
872,4539040,1,2014-08-07 17:24:06,2014-09-04 15:36:29,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-06 17:24:00,2014-09-06 17:24:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
873,4523580,1,2014-08-04 20:51:54,2014-09-03 18:45:54,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-03 20:51:00,2014-09-03 20:51:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
874,4529010,1,2014-08-05 20:31:46,2014-09-04 13:29:46,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-04 20:31:00,2014-09-04 20:31:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
875,4617341,1,2014-08-25 17:03:25,2014-09-24 15:48:22,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-24 17:03:00,2014-09-24 17:03:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
876,4541493,1,2014-08-08 11:04:31,2014-09-04 16:20:06,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-07 11:04:00,2014-09-07 11:04:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
877,4539713,1,2014-08-07 20:06:48,2014-09-04 15:41:41,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-06 20:06:00,2014-09-06 20:06:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
878,4617461,1,2014-08-25 17:25:59,2014-09-24 16:30:48,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-24 17:25:00,2014-09-24 17:25:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
879,4576027,1,2014-08-16 12:49:01,2014-09-10 16:46:45,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-15 12:49:00,2014-09-15 12:49:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
880,4523339,1,2014-08-04 19:45:15,2014-09-03 18:32:55,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-03 19:45:00,2014-09-03 19:45:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
881,4529105,1,2014-08-05 21:07:36,2014-09-04 14:23:53,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-04 21:07:00,2014-09-04 21:07:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
882,4606408,1,2014-08-22 13:27:09,2014-09-21 13:00:19,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-21 13:27:00,2014-09-21 13:27:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
883,4616417,1,2014-08-25 15:03:44,2014-09-24 14:21:48,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-24 15:03:00,2014-09-24 15:03:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
884,4559526,1,2014-08-12 20:12:25,2014-09-11 20:06:42,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-11 20:12:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
885,4537755,1,2014-08-07 13:59:09,2014-09-04 15:23:52,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-06 13:59:00,2014-09-06 13:59:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
886,4537551,1,2014-08-07 13:27:09,2014-09-04 15:19:06,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-06 13:27:00,2014-09-06 13:27:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
887,4606498,1,2014-08-22 13:40:59,2014-09-21 12:47:31,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-21 13:40:00,2014-09-21 13:40:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
888,4607058,1,2014-08-22 15:06:10,2014-09-21 12:40:38,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-21 15:06:00,2014-09-21 15:06:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
889,4541124,1,2014-08-08 10:20:14,2014-08-25 14:00:30,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-07 10:20:00,2014-09-07 10:20:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
890,4535460,1,2014-08-07 09:13:41,2014-09-04 15:09:20,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-06 09:13:00,2014-09-06 09:13:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
891,4594501,1,2014-08-20 14:41:06,2014-08-30 18:52:16,,,,15,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,2815,Problemas na prestação dos serviços ou produtos - TV por assinatura NET,Fechado com solução,,,2014-08-30 14:41:00,2014-08-30 14:41:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
892,4634218,1,2014-08-28 14:39:49,2014-09-07 23:02:51,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,2815,Problemas na prestação dos serviços ou produtos - TV por assinatura NET,Fechado com solução,,,2014-09-07 14:39:00,2014-09-07 14:39:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
893,4568194,1,2014-08-14 15:14:15,2014-08-24 22:42:51,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,2816,Problemas na prestação dos serviços ou produtos - TV por assinatura SKY,Fechado com solução,,,2014-08-24 15:14:00,2014-08-24 15:14:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
894,4522291,1,2014-08-04 16:24:40,2014-09-03 19:02:24,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-03 16:24:00,2014-09-03 16:24:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
895,4621675,1,2014-08-26 12:37:41,2014-09-25 19:19:58,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 12:37:00,2014-09-25 12:37:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
896,4624057,1,2014-08-26 17:58:30,2014-09-25 19:23:16,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 17:58:00,2014-09-25 17:58:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
897,4636226,1,2014-08-28 21:50:02,2014-09-27 22:57:03,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-27 21:50:00,2014-09-27 21:50:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
898,4600193,1,2014-08-21 13:02:41,2014-09-20 21:07:48,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-20 13:02:00,2014-09-20 13:02:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
899,4621510,1,2014-08-26 12:12:56,2014-09-25 19:16:59,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 12:12:00,2014-09-25 12:12:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
900,4584355,1,2014-08-18 19:44:49,2014-09-17 20:46:44,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-17 19:44:00,2014-09-17 19:44:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
901,4556112,1,2014-08-12 11:17:12,2014-09-11 17:14:41,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-11 11:17:00,2014-09-11 11:17:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
902,4598315,1,2014-08-21 09:53:39,2014-09-20 21:00:22,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-20 09:53:00,2014-09-20 09:53:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
903,4620889,1,2014-08-26 11:08:23,2014-09-25 19:18:47,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 11:08:00,2014-09-25 11:08:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
904,4590731,1,2014-08-19 20:56:32,2014-09-18 23:23:23,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-18 20:56:00,2014-09-18 20:56:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
905,4627220,1,2014-08-27 11:08:10,2014-09-26 23:51:14,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-26 11:08:00,2014-09-26 11:08:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
906,4590659,1,2014-08-19 20:34:45,2014-09-18 23:51:03,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-18 20:34:00,2014-09-18 20:34:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
907,4522076,1,2014-08-04 15:58:19,2014-09-03 18:55:17,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-03 15:58:00,2014-09-03 15:58:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
908,4629276,1,2014-08-27 15:31:21,2014-09-26 23:45:30,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-26 15:31:00,2014-09-26 15:31:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
909,4623689,1,2014-08-26 16:57:37,2014-09-25 19:20:21,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 16:57:00,2014-09-25 16:57:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
910,4628879,1,2014-08-27 14:35:11,2014-09-26 23:35:43,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-26 14:35:00,2014-09-26 14:35:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
911,4630863,1,2014-08-27 21:01:19,2014-09-26 23:53:24,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-26 21:01:00,2014-09-26 21:01:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
912,4623375,1,2014-08-26 16:11:52,2014-09-25 23:10:43,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 16:11:00,2014-09-25 16:11:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
913,4626903,1,2014-08-27 10:40:36,2014-09-26 22:58:52,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-26 10:40:00,2014-09-26 10:40:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
914,4605211,1,2014-08-22 10:55:07,2014-09-21 22:06:18,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-21 10:55:00,2014-09-21 10:55:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
915,4622948,1,2014-08-26 15:14:10,2014-09-25 19:26:02,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 15:14:00,2014-09-25 15:14:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
916,4589927,1,2014-08-19 17:53:36,2014-09-18 23:46:23,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-18 17:53:00,2014-09-18 17:53:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
917,4600790,1,2014-08-21 14:19:45,2014-09-20 21:18:01,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-20 14:19:00,2014-09-20 14:19:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
918,4581239,1,2014-08-18 12:00:07,2014-09-17 20:28:40,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-17 12:00:00,,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
919,4598769,1,2014-08-21 10:33:24,2014-09-20 21:02:38,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-20 10:33:00,2014-09-20 10:33:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
920,4635294,1,2014-08-28 17:45:44,2014-09-27 22:47:21,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-27 17:45:00,2014-09-27 17:45:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
921,4601790,1,2014-08-21 16:29:09,2014-09-20 21:23:44,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-20 16:29:00,2014-09-20 16:29:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
922,4624235,1,2014-08-26 18:31:52,2014-09-25 19:25:37,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-25 18:31:00,2014-09-25 18:31:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
923,4595132,1,2014-08-20 16:09:21,2014-09-19 22:06:18,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-19 16:09:00,2014-09-19 16:09:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
924,4634674,1,2014-08-28 15:49:36,2014-09-27 22:39:49,,,,,715,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,PROCON CARIOCA - Instituto Municipal de Defesa do Consumidor,False,Serviço,1452,Defesa do Consumidor,3037,Verificação de problemas com produtos ou serviços de fornecedores não cadastrados na Central 1746,Fechado com solução,,,2014-09-27 15:49:00,2014-09-27 15:49:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
